dteday,cnt
2011-03-10,1
2011-03-10,3
2011-03-10,12
2011-03-10,37
2011-03-10,44
2011-03-10,24
2011-03-10,17
2011-03-10,11
2011-03-10,34
2011-03-10,12
2011-03-10,12
2011-03-10,14
2011-03-10,21
2011-03-10,111
2011-03-10,82
2011-03-10,56
2011-03-10,38
2011-03-10,28
2011-03-10,34
2011-03-10,27
2011-03-11,6
2011-03-11,8
2011-03-11,5
2011-03-11,2
2011-03-11,7
2011-03-11,32
2011-03-11,114
2011-03-11,259
2011-03-11,156
2011-03-11,78
2011-03-11,81
2011-03-11,111
2011-03-11,107
2011-03-11,89
2011-03-11,85
2011-03-11,113
2011-03-11,223
2011-03-11,153
2011-03-11,118
2011-03-11,76
2011-03-11,53
2011-03-11,64
2011-03-11,37
2011-03-12,34
2011-03-12,18
2011-03-12,14
2011-03-12,7
2011-03-12,1
2011-03-12,2
2011-03-12,4
2011-03-12,23
2011-03-12,53
2011-03-12,101
2011-03-12,99
2011-03-12,119
2011-03-12,158
2011-03-12,157
2011-03-12,166
2011-03-12,182
2011-03-12,244
2011-03-12,213
2011-03-12,145
2011-03-12,112
2011-03-12,86
2011-03-12,82
2011-03-12,63
2011-03-12,49
2011-03-13,38
2011-03-13,33
2011-03-13,23
2011-03-13,13
2011-03-13,3
2011-03-13,2
2011-03-13,10
2011-03-13,34
2011-03-13,44
2011-03-13,122
2011-03-13,181
2011-03-13,194
2011-03-13,221
2011-03-13,250
2011-03-13,304
2011-03-13,256
2011-03-13,241
2011-03-13,147
2011-03-13,101
2011-03-13,77
2011-03-13,58
2011-03-13,37
2011-03-13,28
2011-03-14,11
2011-03-14,1
2011-03-14,1
2011-03-14,3
2011-03-14,8
2011-03-14,28
2011-03-14,88
2011-03-14,241
2011-03-14,140
2011-03-14,84
2011-03-14,71
2011-03-14,94
2011-03-14,75
2011-03-14,79
2011-03-14,101
2011-03-14,107
2011-03-14,271
2011-03-14,235
2011-03-14,150
2011-03-14,129
2011-03-14,63
2011-03-14,47
2011-03-14,19
2011-03-15,14
2011-03-15,10
2011-03-15,3
2011-03-15,2
2011-03-15,11
2011-03-15,35
2011-03-15,119
2011-03-15,282
2011-03-15,157
2011-03-15,78
2011-03-15,78
2011-03-15,102
2011-03-15,97
2011-03-15,88
2011-03-15,90
2011-03-15,114
2011-03-15,217
2011-03-15,225
2011-03-15,152
2011-03-15,88
2011-03-15,55
2011-03-15,21
2011-03-15,18
2011-03-16,8
2011-03-16,3
2011-03-16,3
2011-03-16,1
2011-03-16,3
2011-03-16,31
2011-03-16,111
2011-03-16,253
2011-03-16,154
2011-03-16,68
2011-03-16,75
2011-03-16,88
2011-03-16,99
2011-03-16,100
2011-03-16,101
2011-03-16,151
2011-03-16,253
2011-03-16,237
2011-03-16,168
2011-03-16,121
2011-03-16,78
2011-03-16,59
2011-03-16,27
2011-03-17,23
2011-03-17,12
2011-03-17,8
2011-03-17,2
2011-03-17,3
2011-03-17,13
2011-03-17,51
2011-03-17,140
2011-03-17,299
2011-03-17,185
2011-03-17,78
2011-03-17,86
2011-03-17,105
2011-03-17,111
2011-03-17,119
2011-03-17,125
2011-03-17,142
2011-03-17,313
2011-03-17,310
2011-03-17,207
2011-03-17,137
2011-03-17,138
2011-03-17,87
2011-03-17,50
2011-03-18,29
2011-03-18,16
2011-03-18,14
2011-03-18,5
2011-03-18,10
2011-03-18,36
2011-03-18,123
2011-03-18,280
2011-03-18,210
2011-03-18,117
2011-03-18,159
2011-03-18,195
2011-03-18,175
2011-03-18,174
2011-03-18,173
2011-03-18,204
2011-03-18,332
2011-03-18,331
2011-03-18,190
2011-03-18,149
2011-03-18,113
2011-03-18,118
2011-03-18,86
2011-03-19,76
2011-03-19,51
2011-03-19,25
2011-03-19,8
2011-03-19,3
2011-03-19,2
2011-03-19,10
2011-03-19,13
2011-03-19,48
2011-03-19,76
2011-03-19,140
2011-03-19,196
2011-03-19,267
2011-03-19,301
2011-03-19,312
2011-03-19,313
2011-03-19,304
2011-03-19,278
2011-03-19,217
2011-03-19,154
2011-03-19,108
2011-03-19,93
2011-03-19,72
2011-03-19,50
2011-03-20,40
2011-03-20,24
2011-03-20,30
2011-03-20,12
2011-03-20,3
2011-03-20,9
2011-03-20,4
2011-03-20,14
2011-03-20,37
2011-03-20,78
2011-03-20,136
2011-03-20,203
2011-03-20,228
2011-03-20,203
2011-03-20,279
2011-03-20,308
2011-03-20,224
2011-03-20,226
2011-03-20,156
2011-03-20,79
2011-03-20,67
2011-03-20,49
2011-03-20,38
2011-03-20,24
2011-03-21,13
2011-03-21,7
2011-03-21,6
2011-03-21,1
2011-03-21,2
2011-03-21,32
2011-03-21,18
2011-03-21,98
2011-03-21,127
2011-03-21,62
2011-03-21,79
2011-03-21,81
2011-03-21,112
2011-03-21,101
2011-03-21,107
2011-03-21,141
2011-03-21,272
2011-03-21,276
2011-03-21,221
2011-03-21,122
2011-03-21,91
2011-03-21,78
2011-03-21,30
2011-03-22,11
2011-03-22,19
2011-03-22,1
2011-03-22,5
2011-03-22,1
2011-03-22,12
2011-03-22,60
2011-03-22,136
2011-03-22,336
2011-03-22,178
2011-03-22,124
2011-03-22,86
2011-03-22,121
2011-03-22,106
2011-03-22,101
2011-03-22,134
2011-03-22,165
2011-03-22,307
2011-03-22,312
2011-03-22,164
2011-03-22,135
2011-03-22,87
2011-03-22,70
2011-03-22,32
2011-03-23,11
2011-03-23,7
2011-03-23,2
2011-03-23,3
2011-03-23,10
2011-03-23,44
2011-03-23,118
2011-03-23,261
2011-03-23,182
2011-03-23,75
2011-03-23,71
2011-03-23,87
2011-03-23,108
2011-03-23,84
2011-03-23,85
2011-03-23,136
2011-03-23,273
2011-03-23,238
2011-03-23,159
2011-03-23,75
2011-03-23,22
2011-03-23,44
2011-03-23,26
2011-03-24,11
2011-03-24,3
2011-03-24,6
2011-03-24,1
2011-03-24,1
2011-03-24,9
2011-03-24,41
2011-03-24,108
2011-03-24,124
2011-03-24,97
2011-03-24,65
2011-03-24,71
2011-03-24,94
2011-03-24,101
2011-03-24,83
2011-03-24,90
2011-03-24,84
2011-03-24,233
2011-03-24,214
2011-03-24,138
2011-03-24,118
2011-03-24,78
2011-03-24,62
2011-03-24,33
2011-03-25,18
2011-03-25,5
2011-03-25,5
2011-03-25,2
2011-03-25,5
2011-03-25,9
2011-03-25,32
2011-03-25,104
2011-03-25,237
2011-03-25,166
2011-03-25,68
2011-03-25,75
2011-03-25,145
2011-03-25,138
2011-03-25,133
2011-03-25,122
2011-03-25,150
2011-03-25,225
2011-03-25,198
2011-03-25,135
2011-03-25,81
2011-03-25,75
2011-03-25,43
2011-03-25,39
2011-03-26,28
2011-03-26,27
2011-03-26,25
2011-03-26,9
2011-03-26,6
2011-03-26,8
2011-03-26,10
2011-03-26,41
2011-03-26,66
2011-03-26,100
2011-03-26,125
2011-03-26,168
2011-03-26,227
2011-03-26,239
2011-03-26,216
2011-03-26,219
2011-03-26,248
2011-03-26,203
2011-03-26,153
2011-03-26,138
2011-03-26,85
2011-03-26,51
2011-03-26,63
2011-03-26,41
2011-03-27,31
2011-03-27,20
2011-03-27,21
2011-03-27,14
2011-03-27,6
2011-03-27,2
2011-03-27,7
2011-03-27,14
2011-03-27,54
2011-03-27,86
2011-03-27,108
2011-03-27,163
2011-03-27,147
2011-03-27,164
2011-03-27,172
2011-03-27,143
2011-03-27,159
2011-03-27,137
2011-03-27,103
2011-03-27,57
2011-03-27,36
2011-03-27,30
2011-03-27,19
2011-03-28,12
2011-03-28,6
2011-03-28,5
2011-03-28,2
2011-03-28,8
2011-03-28,40
2011-03-28,110
2011-03-28,254
2011-03-28,121
2011-03-28,69
2011-03-28,57
2011-03-28,79
2011-03-28,83
2011-03-28,80
2011-03-28,72
2011-03-28,132
2011-03-28,252
2011-03-28,241
2011-03-28,173
2011-03-28,112
2011-03-28,61
2011-03-28,40
2011-03-28,19
2011-03-29,16
2011-03-29,4
2011-03-29,3
2011-03-29,3
2011-03-29,2
2011-03-29,8
2011-03-29,50
2011-03-29,133
2011-03-29,287
2011-03-29,172
2011-03-29,59
2011-03-29,81
2011-03-29,106
2011-03-29,104
2011-03-29,86
2011-03-29,87
2011-03-29,136
2011-03-29,299
2011-03-29,294
2011-03-29,190
2011-03-29,132
2011-03-29,83
2011-03-29,55
2011-03-29,35
2011-03-30,11
2011-03-30,10
2011-03-30,4
2011-03-30,4
2011-03-30,1
2011-03-30,7
2011-03-30,48
2011-03-30,136
2011-03-30,263
2011-03-30,154
2011-03-30,64
2011-03-30,90
2011-03-30,80
2011-03-30,98
2011-03-30,80
2011-03-30,70
2011-03-30,36
2011-03-30,116
2011-03-30,85
2011-03-30,72
2011-03-30,44
2011-03-30,27
2011-03-30,24
2011-03-30,12
2011-03-31,3
2011-03-31,5
2011-03-31,5
2011-03-31,1
2011-03-31,2
2011-03-31,8
2011-03-31,36
2011-03-31,92
2011-03-31,192
2011-03-31,132
2011-03-31,69
2011-03-31,58
2011-03-31,90
2011-03-31,68
2011-03-31,76
2011-03-31,65
2011-03-31,85
2011-03-31,168
2011-03-31,177
2011-03-31,130
2011-03-31,85
2011-03-31,60
2011-03-31,51
2011-03-31,27
2011-04-01,6
2011-04-01,4
2011-04-01,7
2011-04-01,4
2011-04-01,3
2011-04-01,12
2011-04-01,28
2011-04-01,95
2011-04-01,206
2011-04-01,173
2011-04-01,75
2011-04-01,89
2011-04-01,95
2011-04-01,110
2011-04-01,87
2011-04-01,111
2011-04-01,167
2011-04-01,281
2011-04-01,241
2011-04-01,136
2011-04-01,77
2011-04-01,93
2011-04-01,74
2011-04-01,53
2011-04-02,32
2011-04-02,32
2011-04-02,21
2011-04-02,9
2011-04-02,5
2011-04-02,5
2011-04-02,12
2011-04-02,18
2011-04-02,55
2011-04-02,87
2011-04-02,154
2011-04-02,198
2011-04-02,184
2011-04-02,137
2011-04-02,190
2011-04-02,136
2011-04-02,196
2011-04-02,184
2011-04-02,179
2011-04-02,148
2011-04-02,85
2011-04-02,77
2011-04-02,55
2011-04-02,53
2011-04-03,39
2011-04-03,34
2011-04-03,24
2011-04-03,11
2011-04-03,3
2011-04-03,5
2011-04-03,33
2011-04-03,33
2011-04-03,62
2011-04-03,142
2011-04-03,215
2011-04-03,243
2011-04-03,313
2011-04-03,367
2011-04-03,349
2011-04-03,292
2011-04-03,303
2011-04-03,274
2011-04-03,172
2011-04-03,144
2011-04-03,79
2011-04-03,45
2011-04-03,36
2011-04-03,31
2011-04-04,6
2011-04-04,11
2011-04-04,2
2011-04-04,1
2011-04-04,2
2011-04-04,7
2011-04-04,46
2011-04-04,157
2011-04-04,339
2011-04-04,158
2011-04-04,90
2011-04-04,124
2011-04-04,157
2011-04-04,139
2011-04-04,123
2011-04-04,143
2011-04-04,189
2011-04-04,366
2011-04-04,386
2011-04-04,278
2011-04-04,173
2011-04-04,95
2011-04-04,75
2011-04-04,48
2011-04-05,22
2011-04-05,15
2011-04-05,5
2011-04-05,4
2011-04-05,2
2011-04-05,5
2011-04-05,38
2011-04-05,134
2011-04-05,157
2011-04-05,46
2011-04-05,28
2011-04-05,19
2011-04-05,38
2011-04-05,56
2011-04-05,76
2011-04-05,68
2011-04-05,130
2011-04-05,273
2011-04-05,267
2011-04-05,160
2011-04-05,91
2011-04-05,89
2011-04-05,46
2011-04-05,26
2011-04-06,15
2011-04-06,2
2011-04-06,5
2011-04-06,4
2011-04-06,1
2011-04-06,13
2011-04-06,56
2011-04-06,133
2011-04-06,325
2011-04-06,165
2011-04-06,69
2011-04-06,93
2011-04-06,134
2011-04-06,112
2011-04-06,115
2011-04-06,117
2011-04-06,169
2011-04-06,356
2011-04-06,325
2011-04-06,232
2011-04-06,141
2011-04-06,102
2011-04-06,84
2011-04-06,40
2011-04-07,20
2011-04-07,13
2011-04-07,7
2011-04-07,3
2011-04-07,1
2011-04-07,6
2011-04-07,64
2011-04-07,160
2011-04-07,314
2011-04-07,170
2011-04-07,95
2011-04-07,122
2011-04-07,153
2011-04-07,135
2011-04-07,157
2011-04-07,160
2011-04-07,213
2011-04-07,343
2011-04-07,333
2011-04-07,226
2011-04-07,203
2011-04-07,108
2011-04-07,81
2011-04-07,54
2011-04-08,25
2011-04-08,9
2011-04-08,13
2011-04-08,1
2011-04-08,1
2011-04-08,9
2011-04-08,35
2011-04-08,113
2011-04-08,221
2011-04-08,185
2011-04-08,73
2011-04-08,98
2011-04-08,80
2011-04-08,42
2011-04-08,15
2011-04-08,25
2011-04-08,60
2011-04-08,148
2011-04-08,62
2011-04-08,53
2011-04-08,63
2011-04-08,54
2011-04-08,51
2011-04-08,35
2011-04-09,31
2011-04-09,20
2011-04-09,17
2011-04-09,14
2011-04-09,3
2011-04-09,5
2011-04-09,13
2011-04-09,21
2011-04-09,54
2011-04-09,98
2011-04-09,133
2011-04-09,142
2011-04-09,202
2011-04-09,222
2011-04-09,212
2011-04-09,201
2011-04-09,191
2011-04-09,257
2011-04-09,177
2011-04-09,130
2011-04-09,93
2011-04-09,75
2011-04-09,87
2011-04-09,57
2011-04-10,53
2011-04-10,37
2011-04-10,36
2011-04-10,16
2011-04-10,5
2011-04-10,4
2011-04-10,4
2011-04-10,10
2011-04-10,55
2011-04-10,81
2011-04-10,150
2011-04-10,202
2011-04-10,230
2011-04-10,263
2011-04-10,281
2011-04-10,297
2011-04-10,288
2011-04-10,236
2011-04-10,240
2011-04-10,131
2011-04-10,92
2011-04-10,95
2011-04-10,57
2011-04-10,32
2011-04-11,23
2011-04-11,4
2011-04-11,9
2011-04-11,1
2011-04-11,13
2011-04-11,61
2011-04-11,176
2011-04-11,314
2011-04-11,165
2011-04-11,96
2011-04-11,104
2011-04-11,134
2011-04-11,139
2011-04-11,145
2011-04-11,141
2011-04-11,235
2011-04-11,452
2011-04-11,383
2011-04-11,284
2011-04-11,166
2011-04-11,158
2011-04-11,91
2011-04-11,54
2011-04-12,24
2011-04-12,13
2011-04-12,14
2011-04-12,1
2011-04-12,6
2011-04-12,16
2011-04-12,58
2011-04-12,189
2011-04-12,226
2011-04-12,54
2011-04-12,40
2011-04-12,49
2011-04-12,92
2011-04-12,106
2011-04-12,44
2011-04-12,78
2011-04-12,99
2011-04-12,291
2011-04-12,224
2011-04-12,130
2011-04-12,103
2011-04-12,84
2011-04-12,54
2011-04-12,39
2011-04-13,15
2011-04-13,1
2011-04-13,2
2011-04-13,2
2011-04-13,3
2011-04-13,5
2011-04-13,34
2011-04-13,70
2011-04-13,164
2011-04-13,65
2011-04-13,46
2011-04-13,61
2011-04-13,95
2011-04-13,61
2011-04-13,106
2011-04-13,81
2011-04-13,142
2011-04-13,309
2011-04-13,321
2011-04-13,175
2011-04-13,126
2011-04-13,117
2011-04-13,99
2011-04-13,62
2011-04-14,21
2011-04-14,10
2011-04-14,3
2011-04-14,2
2011-04-14,9
2011-04-14,14
2011-04-14,70
2011-04-14,193
2011-04-14,337
2011-04-14,170
2011-04-14,89
2011-04-14,115
2011-04-14,145
2011-04-14,159
2011-04-14,137
2011-04-14,142
2011-04-14,202
2011-04-14,388
2011-04-14,337
2011-04-14,259
2011-04-14,169
2011-04-14,145
2011-04-14,104
2011-04-14,47
2011-04-15,27
2011-04-15,15
2011-04-15,18
2011-04-15,3
2011-04-15,3
2011-04-15,13
2011-04-15,47
2011-04-15,149
2011-04-15,300
2011-04-15,178
2011-04-15,122
2011-04-15,136
2011-04-15,200
2011-04-15,180
2011-04-15,163
2011-04-15,162
2011-04-15,243
2011-04-15,331
2011-04-15,263
2011-04-15,209
2011-04-15,118
2011-04-15,102
2011-04-15,80
2011-04-15,64
2011-04-16,43
2011-04-16,33
2011-04-16,24
2011-04-16,14
2011-04-16,5
2011-04-16,4
2011-04-16,10
2011-04-16,21
2011-04-16,45
2011-04-16,29
2011-04-16,22
2011-04-16,31
2011-04-16,32
2011-04-16,58
2011-04-16,63
2011-04-16,78
2011-04-16,33
2011-04-16,15
2011-04-16,38
2011-04-16,71
2011-04-16,53
2011-04-16,14
2011-04-16,24
2011-04-16,35
2011-04-17,33
2011-04-17,31
2011-04-17,29
2011-04-17,25
2011-04-17,7
2011-04-17,3
2011-04-17,8
2011-04-17,16
2011-04-17,43
2011-04-17,102
2011-04-17,211
2011-04-17,304
2011-04-17,354
2011-04-17,343
2011-04-17,361
2011-04-17,388
2011-04-17,343
2011-04-17,306
2011-04-17,277
2011-04-17,210
2011-04-17,141
2011-04-17,83
2011-04-17,70
2011-04-17,56
2011-04-18,39
2011-04-18,19
2011-04-18,16
2011-04-18,7
2011-04-18,6
2011-04-18,16
2011-04-18,54
2011-04-18,168
2011-04-18,297
2011-04-18,169
2011-04-18,109
2011-04-18,123
2011-04-18,184
2011-04-18,169
2011-04-18,144
2011-04-18,176
2011-04-18,205
2011-04-18,428
2011-04-18,362
2011-04-18,286
2011-04-18,165
2011-04-18,151
2011-04-18,90
2011-04-18,46
2011-04-19,25
2011-04-19,7
2011-04-19,13
2011-04-19,3
2011-04-19,5
2011-04-19,18
2011-04-19,65
2011-04-19,188
2011-04-19,351
2011-04-19,162
2011-04-19,75
2011-04-19,72
2011-04-19,103
2011-04-19,129
2011-04-19,107
2011-04-19,127
2011-04-19,192
2011-04-19,411
2011-04-19,421
2011-04-19,276
2011-04-19,168
2011-04-19,122
2011-04-19,112
2011-04-19,52
2011-04-20,33
2011-04-20,7
2011-04-20,2
2011-04-20,2
2011-04-20,9
2011-04-20,15
2011-04-20,64
2011-04-20,237
2011-04-20,396
2011-04-20,197
2011-04-20,131
2011-04-20,118
2011-04-20,145
2011-04-20,177
2011-04-20,148
2011-04-20,145
2011-04-20,255
2011-04-20,432
2011-04-20,441
2011-04-20,383
2011-04-20,225
2011-04-20,172
2011-04-20,117
2011-04-20,93
2011-04-21,44
2011-04-21,26
2011-04-21,13
2011-04-21,7
2011-04-21,6
2011-04-21,14
2011-04-21,75
2011-04-21,198
2011-04-21,365
2011-04-21,196
2011-04-21,98
2011-04-21,133
2011-04-21,199
2011-04-21,177
2011-04-21,228
2011-04-21,235
2011-04-21,294
2011-04-21,481
2011-04-21,452
2011-04-21,324
2011-04-21,204
2011-04-21,184
2011-04-21,137
2011-04-21,99
2011-04-22,33
2011-04-22,24
2011-04-22,9
2011-04-22,2
2011-04-22,3
2011-04-22,16
2011-04-22,49
2011-04-22,180
2011-04-22,346
2011-04-22,195
2011-04-22,136
2011-04-22,106
2011-04-22,80
2011-04-22,40
2011-04-22,36
2011-04-22,75
2011-04-22,62
2011-04-22,69
2011-04-22,51
2011-04-22,55
2011-04-22,47
2011-04-22,28
2011-04-22,24
2011-04-22,17
2011-04-23,18
2011-04-23,16
2011-04-23,17
2011-04-23,4
2011-04-23,5
2011-04-23,7
2011-04-23,11
2011-04-23,19
2011-04-23,47
2011-04-23,68
2011-04-23,129
2011-04-23,232
2011-04-23,291
2011-04-23,312
2011-04-23,391
2011-04-23,397
2011-04-23,426
2011-04-23,383
2011-04-23,376
2011-04-23,283
2011-04-23,183
2011-04-23,135
2011-04-23,169
2011-04-23,117
2011-04-24,96
2011-04-24,54
2011-04-24,72
2011-04-24,24
2011-04-24,5
2011-04-24,12
2011-04-24,13
2011-04-24,27
2011-04-24,80
2011-04-24,177
2011-04-24,289
2011-04-24,317
2011-04-24,388
2011-04-24,441
2011-04-24,420
2011-04-24,369
2011-04-24,359
2011-04-24,331
2011-04-24,270
2011-04-24,194
2011-04-24,105
2011-04-24,61
2011-04-24,45
2011-04-24,42
2011-04-25,12
2011-04-25,10
2011-04-25,10
2011-04-25,10
2011-04-25,5
2011-04-25,17
2011-04-25,66
2011-04-25,196
2011-04-25,353
2011-04-25,174
2011-04-25,125
2011-04-25,147
2011-04-25,188
2011-04-25,203
2011-04-25,146
2011-04-25,175
2011-04-25,239
2011-04-25,521
2011-04-25,499
2011-04-25,382
2011-04-25,237
2011-04-25,190
2011-04-25,106
2011-04-25,62
2011-04-26,27
2011-04-26,21
2011-04-26,26
2011-04-26,21
2011-04-26,6
2011-04-26,16
2011-04-26,80
2011-04-26,270
2011-04-26,449
2011-04-26,199
2011-04-26,120
2011-04-26,172
2011-04-26,186
2011-04-26,176
2011-04-26,155
2011-04-26,153
2011-04-26,291
2011-04-26,521
2011-04-26,528
2011-04-26,328
2011-04-26,234
2011-04-26,195
2011-04-26,148
2011-04-26,78
2011-04-27,27
2011-04-27,17
2011-04-27,5
2011-04-27,7
2011-04-27,6
2011-04-27,17
2011-04-27,84
2011-04-27,246
2011-04-27,444
2011-04-27,181
2011-04-27,92
2011-04-27,156
2011-04-27,173
2011-04-27,150
2011-04-27,148
2011-04-27,138
2011-04-27,218
2011-04-27,521
2011-04-27,412
2011-04-27,260
2011-04-27,218
2011-04-27,145
2011-04-27,129
2011-04-27,78
2011-04-28,54
2011-04-28,20
2011-04-28,21
2011-04-28,3
2011-04-28,9
2011-04-28,13
2011-04-28,86
2011-04-28,215
2011-04-28,398
2011-04-28,183
2011-04-28,54
2011-04-28,84
2011-04-28,107
2011-04-28,121
2011-04-28,142
2011-04-28,163
2011-04-28,270
2011-04-28,455
2011-04-28,530
2011-04-28,404
2011-04-28,269
2011-04-28,194
2011-04-28,153
2011-04-28,110
2011-04-29,48
2011-04-29,31
2011-04-29,10
2011-04-29,5
2011-04-29,6
2011-04-29,25
2011-04-29,71
2011-04-29,240
2011-04-29,421
2011-04-29,230
2011-04-29,156
2011-04-29,157
2011-04-29,223
2011-04-29,308
2011-04-29,248
2011-04-29,252
2011-04-29,299
2011-04-29,508
2011-04-29,439
2011-04-29,270
2011-04-29,194
2011-04-29,195
2011-04-29,146
2011-04-29,113
2011-04-30,106
2011-04-30,74
2011-04-30,65
2011-04-30,17
2011-04-30,7
2011-04-30,7
2011-04-30,21
2011-04-30,48
2011-04-30,91
2011-04-30,156
2011-04-30,279
2011-04-30,321
2011-04-30,416
2011-04-30,455
2011-04-30,452
2011-04-30,499
2011-04-30,464
2011-04-30,407
2011-04-30,371
2011-04-30,387
2011-04-30,224
2011-04-30,177
2011-04-30,143
2011-04-30,125
2011-05-01,96
2011-05-01,59
2011-05-01,50
2011-05-01,23
2011-05-01,17
2011-05-01,10
2011-05-01,13
2011-05-01,33
2011-05-01,59
2011-05-01,141
2011-05-01,264
2011-05-01,250
2011-05-01,281
2011-05-01,332
2011-05-01,238
2011-05-01,266
2011-05-01,214
2011-05-01,196
2011-05-01,159
2011-05-01,178
2011-05-01,121
2011-05-01,105
2011-05-01,100
2011-05-01,146
2011-05-02,177
2011-05-02,114
2011-05-02,35
2011-05-02,16
2011-05-02,17
2011-05-02,20
2011-05-02,62
2011-05-02,209
2011-05-02,371
2011-05-02,172
2011-05-02,108
2011-05-02,130
2011-05-02,187
2011-05-02,170
2011-05-02,181
2011-05-02,155
2011-05-02,269
2011-05-02,537
2011-05-02,518
2011-05-02,314
2011-05-02,218
2011-05-02,232
2011-05-02,125
2011-05-02,64
2011-05-03,16
2011-05-03,14
2011-05-03,5
2011-05-03,2
2011-05-03,4
2011-05-03,14
2011-05-03,109
2011-05-03,265
2011-05-03,459
2011-05-03,186
2011-05-03,127
2011-05-03,140
2011-05-03,217
2011-05-03,194
2011-05-03,158
2011-05-03,154
2011-05-03,271
2011-05-03,517
2011-05-03,544
2011-05-03,365
2011-05-03,290
2011-05-03,225
2011-05-03,113
2011-05-03,62
2011-05-04,27
2011-05-04,7
2011-05-04,4
2011-05-04,1
2011-05-04,3
2011-05-04,9
2011-05-04,21
2011-05-04,52
2011-05-04,79
2011-05-04,40
2011-05-04,31
2011-05-04,72
2011-05-04,124
2011-05-04,143
2011-05-04,107
2011-05-04,129
2011-05-04,195
2011-05-04,410
2011-05-04,396
2011-05-04,296
2011-05-04,191
2011-05-04,150
2011-05-04,89
2011-05-04,57
2011-05-05,27
2011-05-05,10
2011-05-05,5
2011-05-05,4
2011-05-05,7
2011-05-05,30
2011-05-05,89
2011-05-05,271
2011-05-05,440
2011-05-05,184
2011-05-05,128
2011-05-05,148
2011-05-05,196
2011-05-05,192
2011-05-05,154
2011-05-05,147
2011-05-05,269
2011-05-05,533
2011-05-05,520
2011-05-05,361
2011-05-05,258
2011-05-05,180
2011-05-05,165
2011-05-05,115
2011-05-06,56
2011-05-06,32
2011-05-06,16
2011-05-06,9
2011-05-06,1
2011-05-06,16
2011-05-06,82
2011-05-06,222
2011-05-06,450
2011-05-06,188
2011-05-06,127
2011-05-06,165
2011-05-06,246
2011-05-06,253
2011-05-06,213
2011-05-06,260
2011-05-06,344
2011-05-06,553
2011-05-06,470
2011-05-06,292
2011-05-06,190
2011-05-06,152
2011-05-06,151
2011-05-06,120
2011-05-07,86
2011-05-07,58
2011-05-07,52
2011-05-07,18
2011-05-07,5
2011-05-07,7
2011-05-07,13
2011-05-07,40
2011-05-07,115
2011-05-07,218
2011-05-07,298
2011-05-07,347
2011-05-07,373
2011-05-07,436
2011-05-07,378
2011-05-07,378
2011-05-07,342
2011-05-07,354
2011-05-07,289
2011-05-07,267
2011-05-07,219
2011-05-07,182
2011-05-07,120
2011-05-07,119
2011-05-08,100
2011-05-08,64
2011-05-08,59
2011-05-08,31
2011-05-08,10
2011-05-08,5
2011-05-08,6
2011-05-08,23
2011-05-08,86
2011-05-08,160
